Title,Released,Prod_Budget,Dom_Gross,World_Gross
Before Sunrise,1995-01-27,2500000.0,5274005.0,5613114.0
Valley of the Hearts Delight,2010-04-09,2500000.0,118666.0,118666.0
Brick Lane,2008-06-20,2500000.0,1094998.0,3838486.0
Saving Face,2005-05-27,2500000.0,1187266.0,1269705.0
Anatomie,2000-09-08,2500000.0,9598.0,9598.0
Fuel,2008-11-14,2500000.0,174255.0,174255.0
Super,2011-04-01,2500000.0,327716.0,593933.0
Robot & Frank,2012-08-17,2500000.0,3317468.0,4934356.0
8: The Mormon Proposition,2010-06-18,2500000.0,100280.0,100280.0
That Thing You Do!,1996-10-04,2500000.0,25857416.0,34557416.0
The Rise of the Krays,2016-02-02,2500000.0,0.0,0.0
Religulous,2008-10-01,2500000.0,13011160.0,13881317.0
My Life Without Me,2003-09-26,2500000.0,432360.0,12267275.0
Escape from the Planet of the Apes,1971-01-01,2500000.0,12300000.0,12300000.0
Sky Sharks,2017-12-31,2500000.0,0.0,0.0
My Own Private Idaho,1991-09-29,2500000.0,6401336.0,6401336.0
The Lost Medallion: The Adventures of Billy Stone,2013-03-01,2500000.0,549632.0,549632.0
The Other End of the Line,2008-10-31,2500000.0,115504.0,507446.0
Underdogs,2013-08-16,2500000.0,35017.0,35017.0
Halloween 3: Season of the Witch,1982-10-22,2500000.0,14400000.0,14400000.0
The Calling,2009-12-31,2500000.0,0.0,0.0
8 Days,2015-10-13,2500000.0,0.0,0.0
Sleep Dealer,2009-04-17,2500000.0,80136.0,108907.0
Halloween II,1981-10-30,2500000.0,25533818.0,25533818.0
Marilyn Hotchkiss' Ballroom Dancing and Charm School,2006-03-31,2500000.0,349132.0,497195.0
Go For It!,2011-05-13,2450000.0,180237.0,182358.0
Idiocracy,2006-09-01,2400000.0,444093.0,500296.0
Get on the Bus,1996-10-16,2400000.0,5691854.0,5691854.0
Always Woodstock,2014-11-14,2400000.0,0.0,0.0
Thr3e,2007-01-05,2400000.0,1008849.0,1420418.0
This is England,2007-07-25,2380000.0,327919.0,8739576.0
Bathing Beauty,1944-01-01,2361000.0,3500000.0,3500000.0
Show Boat,1951-09-24,2300000.0,11000000.0,11000000.0
Eden,2016-01-19,2300000.0,0.0,0.0
The Brave  Little Toaster,1987-06-19,2300000.0,0.0,0.0
Do You Believe?,2015-03-20,2300000.0,12985600.0,14305540.0
Redemption Road,2011-08-26,2300000.0,29384.0,29384.0
"Dancer, Texas Pop. 81",1998-05-01,2300000.0,574838.0,574838.0
The Toxic Avenger Part II,2015-04-15,2300000.0,0.0,0.0
Fantasia,1940-11-13,2280000.0,83320000.0,83320000.0
Friday the 13th Part 3,1982-08-13,2250000.0,36690067.0,36690067.0
Friday the 13th Part V: A New Beginning,1985-03-22,2200000.0,21930418.0,21930418.0
Impact Point,2008-12-31,2200000.0,0.0,0.0
The French Connection,1971-10-09,2200000.0,41158757.0,41158757.0
The Last Sin Eater,2007-02-09,2200000.0,388390.0,388390.0
The Valley of Decision,1945-01-01,2160000.0,9132000.0,9132000.0
Chicken Tikka Masala,2005-12-31,2160000.0,0.0,37865.0
Jack Brooks: Monster Slayer,2008-10-07,2150000.0,0.0,0.0
Bully,2001-07-13,2100000.0,881824.0,1381824.0
The Best Years of Our Lives,1946-11-21,2100000.0,23600000.0,23600000.0
Infected,2012-12-31,2100000.0,0.0,0.0
Elling,2002-05-29,2100000.0,313436.0,313436.0
The Timber,2015-10-06,2100000.0,0.0,0.0
[Rec],2009-07-14,2100000.0,0.0,23266821.0
Lies in Plain Sight,2010-12-31,2100000.0,0.0,0.0
Mi America,2016-10-16,2100000.0,3330.0,3330.0
Sharkskin,2016-01-19,2100000.0,0.0,0.0
Teeth,2008-01-18,2000000.0,347578.0,2350641.0
Amores Perros,2001-03-30,2000000.0,5383834.0,20883834.0
Harsh Times,2006-11-10,2000000.0,3337931.0,6225304.0
Stonewall,1996-07-26,2000000.0,304602.0,304602.0
Plush,2013-09-13,2000000.0,3080.0,28864.0
To Kill A Mockingbird,1962-12-25,2000000.0,13129846.0,13129846.0
From Russia With Love,1964-04-08,2000000.0,24800000.0,78900000.0
American Splendor,2003-08-15,2000000.0,6003587.0,8685632.0
Full Frontal,2002-08-02,2000000.0,2512846.0,3438804.0
"The Book of Mormon Movie, Volume 1: The Journey",2003-09-12,2000000.0,1660865.0,1660865.0
Stitches,2013-04-01,2000000.0,0.0,63555.0
Strangers with Candy,2006-06-28,2000000.0,2072645.0,2077844.0
The Lady from Shanghai,2015-03-17,2000000.0,0.0,0.0
London,2006-02-10,2000000.0,12667.0,12667.0
The Hustler,1961-09-25,2000000.0,7600000.0,7600000.0
Alexander's Ragtime Band,1938-01-01,2000000.0,4000000.0,4000000.0
A Funny Thing Happened on the Way to the Forum,2014-09-09,2000000.0,0.0,0.0
Boys Don't Cry,1999-10-08,2000000.0,11540607.0,20741000.0
Eden Lake,2008-10-31,2000000.0,7321.0,4294373.0
Nine Dead,2009-12-31,2000000.0,0.0,0.0
Slacker Uprising,2007-12-31,2000000.0,0.0,0.0
The Missing Person,2009-11-20,2000000.0,17896.0,17896.0
Get Real,1999-04-30,2000000.0,1152411.0,1152411.0
Subway,1985-11-06,2000000.0,390659.0,1663296.0
The Legend of Drunken Master,2000-10-20,2000000.0,11546543.0,11546543.0
The Diary of a Teenage Girl,2015-08-07,2000000.0,1477002.0,2166392.0
Das Leben der Anderen,2007-02-09,2000000.0,11284657.0,81197047.0
Gentleman's Agreement,1947-01-01,2000000.0,7800000.0,7800000.0
Grave Encounters,2011-09-09,2000000.0,0.0,2151887.0
Lesbian Vampire Killers,2009-12-29,2000000.0,0.0,3620902.0
Shortbus,2006-10-04,2000000.0,1985292.0,1985292.0
Silent House,2012-03-09,2000000.0,12739737.0,16610760.0
Circle,2010-08-27,2000000.0,10024.0,10024.0
Six-String Samurai,1998-09-18,2000000.0,134624.0,134624.0
Freeze Frame,2004-12-10,2000000.0,0.0,105377.0
Straight A's,2013-03-19,2000000.0,0.0,0.0
Before Sunset,2004-07-02,2000000.0,5792822.0,11293790.0
The Wrong Side of Right,2016-07-08,2000000.0,0.0,0.0
The Virginity Hit,2010-09-24,2000000.0,636706.0,636706.0
Me and You and Everyone We Know,2005-06-17,2000000.0,3885134.0,9615464.0
Meek's Cutoff,2011-04-08,2000000.0,977772.0,1869928.0
Captive,2015-09-18,2000000.0,2583301.0,2757776.0
Courageous,2011-09-30,2000000.0,34522221.0,35185884.0
No Man's Land: The Rise of Reeker,2008-10-14,2000000.0,0.0,0.0
24 7: Twenty Four Seven,1998-04-15,2000000.0,72544.0,72544.0
Inside Deep Throat,2005-02-11,2000000.0,691880.0,691880.0
Witchboard,1986-12-31,2000000.0,7369373.0,7369373.0
Son of Rambow: A Home Movie,2008-05-02,2000000.0,1785505.0,11263263.0
In the Heat of the Night,1967-08-02,2000000.0,24379978.0,24379978.0
Saint John of Las Vegas,2010-01-29,2000000.0,102645.0,102645.0
Ghost Dog: Way of the Samurai,2000-03-03,2000000.0,3330230.0,6030230.0
Super Capers,2009-03-20,2000000.0,30955.0,30955.0
Pendulum,2001-12-31,2000000.0,0.0,0.0
"To Be Frank, Sinatra at 100",2015-12-31,2000000.0,0.0,926.0
Winter's Bone,2010-06-11,2000000.0,6531503.0,16131551.0
Return of the Living Dead 3,1993-01-01,2000000.0,21000.0,21000.0
Sleeper,1973-12-17,2000000.0,18344729.0,18344729.0
We Are Your Friends,2015-08-28,2000000.0,3591417.0,10166209.0
Thirteen,2003-08-20,2000000.0,4601043.0,9505996.0
Touching the Void,2004-01-23,2000000.0,4593598.0,15396525.0
Shark Lake,2015-12-01,2000000.0,0.0,0.0
The Legend of Hell's Gate:  An American Conspiracy,2012-03-30,2000000.0,0.0,0.0
Wings,1927-08-12,2000000.0,0.0,0.0
Everything You Always Wanted to Know,1972-08-11,2000000.0,18016290.0,18016290.0
Jerusalema,2010-06-11,2000000.0,7294.0,10679.0
Lucky Dog,2014-12-31,2000000.0,0.0,0.0
Boom Town,1940-01-01,2000000.0,9172000.0,9172000.0
Les Triplettes de Belleville,2003-11-26,2000000.0,7301288.0,17403168.0
Hamlet,2000-05-12,2000000.0,1577287.0,2419669.0
In the Shadow of the Moon,2007-09-07,2000000.0,1134358.0,1134358.0
Coffee Town,2013-07-09,2000000.0,0.0,0.0
Notorious,1946-01-01,2000000.0,24464742.0,24464742.0
Dinner Rush,2001-09-28,2000000.0,638227.0,1075504.0
It Follows,2015-03-13,2000000.0,14674077.0,20649774.0
Eureka,2001-05-04,2000000.0,49388.0,76654.0
No End In Sight,2007-07-27,2000000.0,1433319.0,1433319.0
Hum to Mohabbt Karega,2000-05-26,2000000.0,121807.0,121807.0
Wind Walkers,2015-12-31,2000000.0,0.0,0.0
House of D,2005-04-15,2000000.0,388532.0,466106.0
The Walking Deceased,2015-03-20,2000000.0,0.0,0.0
Highway,2012-12-31,2000000.0,0.0,0.0
Roadside Romeo,2008-10-24,2000000.0,55202.0,2046090.0
The Curse of Downers Grove,2015-08-21,2000000.0,0.0,0.0
Smoke Signals,1998-06-26,2000000.0,6719300.0,7756617.0
Bananas,1971-04-28,2000000.0,0.0,0.0
Pump,2014-09-19,2000000.0,72277.0,72277.0
It's All Gone Pete Tong,2005-04-15,2000000.0,120620.0,2226603.0
Waltz with Bashir,2008-12-25,2000000.0,2283849.0,13912289.0
Inside Job,2010-10-08,2000000.0,4311834.0,7799257.0
Sherrybaby,2006-09-08,2000000.0,199176.0,759504.0
The Ghastly Love of Johnny X,2012-10-26,2000000.0,2436.0,2436.0
Lolita,1962-01-01,2000000.0,9250000.0,9250000.0
Mad Max 2: The Road Warrior,1982-05-21,2000000.0,24600832.0,24600832.0
Say Uncle,2006-06-23,2000000.0,5361.0,5361.0
Good Ol' Boy,2015-12-31,2000000.0,0.0,0.0
The Last Five Years,2015-02-13,2000000.0,147299.0,147299.0
This Thing of Ours,2003-07-18,2000000.0,37227.0,37227.0
Rockaway,2007-07-07,2000000.0,0.0,0.0
True Bromance,2011-12-31,2000000.0,0.0,0.0
Small Apartments,2013-02-08,2000000.0,0.0,0.0
Clockwatchers,1998-05-15,2000000.0,537948.0,539961.0
Buried,2010-09-24,1987650.0,1044143.0,21270290.0
The Marine 4,2015-04-21,1950000.0,0.0,0.0
ABCD (Any Body Can Dance),2013-02-08,1900000.0,222098.0,10137234.0
Nowhere Boy,2010-10-08,1900000.0,1445366.0,7785229.0
Stranded,2013-07-26,1900000.0,0.0,285593.0
Northfork,2003-07-11,1900000.0,1420578.0,1445140.0
Submarine,2011-06-03,1900000.0,467602.0,4581937.0
Chacun sa nuit,2007-06-29,1900000.0,18435.0,139317.0
Vaalu,2015-12-31,1900000.0,0.0,12444.0
River's Edge,1987-05-08,1900000.0,4600000.0,4600000.0
Brotherly Love,2015-04-24,1900000.0,478595.0,478595.0
The Square,2010-04-09,1900000.0,406216.0,740932.0
Man on Wire,2008-07-25,1900000.0,2962242.0,5617067.0
Hang 'em High,1968-08-03,1800000.0,6800000.0,6800000.0
Carrie,1976-11-16,1800000.0,25878153.0,25878153.0
Songcatcher,2001-06-15,1800000.0,3050934.0,3050934.0
Higher Ground,2011-08-23,1800000.0,841056.0,842693.0
Independence Daysaster,2013-12-31,1800000.0,0.0,0.0
Against the Wild,2014-03-11,1800000.0,0.0,0.0
Dysfunctional Friends,2012-02-03,1800000.0,0.0,0.0
Deadline,2009-12-31,1800000.0,0.0,0.0
A Streetcar Named Desire,1951-09-18,1800000.0,8000000.0,8000000.0
Beasts of the Southern Wild,2012-06-27,1800000.0,12795746.0,23265132.0
El crimen de padre Amaro,2002-11-15,1800000.0,5719000.0,5719000.0
Dr. Strangelove,1964-01-29,1800000.0,9164370.0,9164370.0
Battle for the Planet of the Apes,1973-01-01,1800000.0,8800000.0,8800000.0
Sublime,2007-03-13,1800000.0,0.0,0.0
Travellers and Magicians,2005-01-07,1800000.0,506793.0,1322161.0
POM Wonderful Presents: The Greatest Movie Ever Sold,2011-04-22,1800000.0,638476.0,638476.0
The Last Exorcism,2010-08-27,1800000.0,41034350.0,70165900.0
A Nightmare on Elm Street,1984-11-09,1800000.0,25504513.0,25504513.0
Beginners Guide to Sex,2015-10-20,1800000.0,0.0,0.0
Ed and his Dead Mother,1993-01-01,1800000.0,673.0,673.0
Living Dark: The Story of Ted the Caver,2013-12-31,1750000.0,0.0,0.0
Lola rennt,1999-06-18,1750000.0,7267324.0,22879194.0
May,2003-02-07,1750000.0,145540.0,634803.0
I Spit on Your Grave,2010-10-08,1750000.0,93051.0,1278471.0
In the Bedroom,2001-11-23,1700000.0,35930604.0,42137871.0
The Lunchbox,2014-02-28,1700000.0,4231500.0,12231500.0
Yes,2005-06-24,1700000.0,396035.0,661221.0
Grace Unplugged,2013-10-04,1700000.0,2507159.0,2507159.0
"Happy, Texas",1999-10-01,1700000.0,2039192.0,2891228.0
La misma luna,2008-03-19,1700000.0,12590147.0,23271741.0
My Summer of Love,2005-06-17,1700000.0,1000915.0,4727375.0
Conquest of the Planet of the Apes,1972-01-01,1700000.0,9700000.0,9700000.0
From Here to Eternity,1953-08-05,1650000.0,30500000.0,30500000.0
You Can't Take It With You,1938-01-01,1644000.0,4000000.0,4000000.0
Bubble,2006-01-27,1600000.0,145382.0,145382.0
Foolish,1999-04-09,1600000.0,6026908.0,6026908.0
Mississippi Mermaid,1999-01-15,1600000.0,27795.0,2627795.0
I Love Your Work,2005-11-04,1600000.0,3264.0,3264.0
Dil Jo Bhi Kahey...,2005-09-23,1600000.0,129319.0,129319.0
Out of the Dark,1989-12-31,1600000.0,419428.0,419428.0
N-Secure,2010-10-15,1600000.0,2595644.0,2595644.0
The Conversation,1974-04-07,1600000.0,4420000.0,4420000.0
Sukkar banat,2008-02-01,1600000.0,1060591.0,14253760.0
She Wore a Yellow Ribbon,1949-01-01,1600000.0,5400000.0,5400000.0
The Ballad of Jack and Rose,2005-03-25,1500000.0,712294.0,1126258.0
Fetching Cody,2006-03-17,1500000.0,0.0,0.0
Stolen Summer,2002-03-22,1500000.0,119841.0,119841.0
Insidious,2011-04-01,1500000.0,54009150.0,99870886.0
Bloodsport,1988-02-26,1500000.0,11806119.0,11806119.0
Wal-Mart: The High Cost of Low Price,2005-11-04,1500000.0,0.0,58692.0
The Lords of Salem,2013-04-19,1500000.0,1165881.0,1541131.0
My Name is Bruce,2008-10-31,1500000.0,173066.0,173066.0
Kickboxer,1989-09-08,1500000.0,14533681.0,14533681.0
Once Upon a Time in Queens,2014-11-11,1500000.0,0.0,0.0
Pontypool,2009-05-29,1500000.0,3865.0,31916.0
MOOZ-lum,2011-02-11,1500000.0,362239.0,372239.0
Closer to the Moon,2015-04-17,1500000.0,0.0,0.0
The Salon,2007-05-11,1500000.0,139084.0,139084.0
Exotica,1994-09-23,1500000.0,5046118.0,5046118.0
The Squid and the Whale,2005-10-05,1500000.0,7372734.0,11191423.0
"Me, You and Five Bucks",2015-09-28,1500000.0,2105.0,2105.0
Snow Angels,2008-03-07,1500000.0,402858.0,414404.0
#Horror,2015-11-20,1500000.0,0.0,0.0
Blood Simple,1985-01-18,1500000.0,1690913.0,2730877.0
The Gatekeepers,2013-02-01,1500000.0,2408553.0,2592308.0
Girlhouse,2015-02-13,1500000.0,0.0,0.0
Checkmate,2015-09-08,1500000.0,0.0,0.0
Hatchet,2007-09-07,1500000.0,175281.0,240396.0
Repo Man,1984-03-02,1500000.0,2300000.0,2300000.0
Modern Times,1936-02-05,1500000.0,163245.0,163245.0
Kissing Jessica Stein,2002-03-13,1500000.0,7025722.0,9345061.0
Unsullied,2015-08-28,1500000.0,510957.0,510957.0
Mr. Smith Goes To Washington,1939-01-01,1500000.0,9000000.0,9000000.0
Waitress,2007-05-02,1500000.0,19097550.0,22217183.0
Amigo,2011-08-19,1500000.0,184705.0,184705.0
Forty Shades of Blue,2005-09-28,1500000.0,75828.0,172569.0
Nueve Reinas,2002-04-19,1500000.0,1222889.0,12412889.0
Dawn of the Dead,1979-04-20,1500000.0,5100000.0,55000000.0
Road Hard,2015-03-06,1500000.0,113169.0,113169.0
Cabin Fever,2003-09-12,1500000.0,21158188.0,30351664.0
The Believer,2002-05-17,1500000.0,406035.0,1840248.0
Kids,1995-07-21,1500000.0,7412216.0,20412216.0
Housebound,2014-10-17,1500000.0,0.0,236863.0
I Want Someone To Eat Cheese With,2007-09-05,1500000.0,194568.0,194568.0
The To Do List,2013-07-26,1500000.0,3491669.0,4128828.0
Session 9,2001-08-10,1500000.0,378176.0,1619602.0
Killing Zoe,1994-08-31,1500000.0,418953.0,418953.0
The Lion of Judah,2011-06-03,1500000.0,0.0,0.0
Trucker,2009-10-09,1500000.0,52429.0,52429.0
Mutant World,2015-05-26,1500000.0,0.0,0.0
Buffalo '66,1998-06-26,1500000.0,2380606.0,2380606.0
Spellbound,1945-10-31,1500000.0,7000000.0,7000000.0
Snow White and the Seven Dwarfs,1937-12-21,1488000.0,184925485.0,184925485.0
Shalako,1968-01-01,1455000.0,2620000.0,2620000.0
House at the End of the Drive,2014-12-31,1400000.0,0.0,0.0
One Shot,2015-12-31,1400000.0,0.0,0.0
Kurmanjan datka,2014-12-31,1400000.0,0.0,0.0
Eddie: The Sleepwalking Cannibal,2013-04-05,1400000.0,1632.0,1632.0
La chambre bleue,2014-10-03,1400000.0,260441.0,1945420.0
Incident at Loch Ness,2004-09-17,1400000.0,36830.0,56073.0
Holy Girl,2005-04-29,1400000.0,304124.0,1261792.0
Batman - The Movie,2001-08-21,1377800.0,0.0,0.0
"Lock, Stock and Two Smoking Barrels",1999-03-05,1350000.0,3897569.0,28356188.0
The Ballad of Gregorio Cortez,1983-08-19,1305000.0,909000.0,909000.0
The Algerian,2015-06-26,1300000.0,0.0,0.0
The 41 Year Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,2009-12-31,1300000.0,0.0,0.0
The Basket,2000-05-05,1300000.0,609042.0,609042.0
Above and Beyond,2015-01-30,1300000.0,288751.0,288751.0
Journey from the Fall,2007-03-23,1300000.0,635305.0,635305.0
The Girlfriend Experience,2009-05-22,1300000.0,695840.0,1005840.0
Los insolitos peces gato,2014-06-13,1300000.0,11278.0,16653.0
Forget Me Not,2011-05-24,1300000.0,0.0,13465.0
Neal n' Nikki,2005-12-09,1300000.0,100358.0,329621.0
Trees Lounge,1996-10-11,1300000.0,749741.0,749741.0
Def-Con 4,1985-03-15,1300000.0,210904.0,210904.0
San Francisco,1936-06-26,1300000.0,2868000.0,5273000.0
The Hebrew Hammer,2003-12-19,1300000.0,77755.0,90213.0
Festen,1998-10-09,1300000.0,1647780.0,1647780.0
Simon,2006-04-07,1300000.0,4055.0,1738663.0
Rebecca,1940-01-01,1288000.0,6000000.0,6000000.0
The Lost Weekend,1945-01-01,1250000.0,11000000.0,11000000.0
Da Sweet Blood of Jesus,2015-01-13,1250000.0,0.0,0.0
Filly Brown,2013-04-19,1250000.0,2850357.0,2850357.0
Friday the 13th Part 2,1981-04-30,1250000.0,21722776.0,21722776.0
C.H.U.D.,1984-08-31,1250000.0,4700000.0,4700000.0
How Green Was My Valley,1941-10-28,1250000.0,0.0,0.0
Niagara,1953-01-21,1250000.0,2500000.0,2500000.0
The Rocky Horror Picture Show,1975-09-26,1200000.0,140241017.0,140241017.0
"Sex, Lies, and Videotape",1989-08-04,1200000.0,24741667.0,36741667.0
La navaja de Don Juan,2015-09-18,1200000.0,4254.0,4254.0
You Can Count on Me,2000-11-10,1200000.0,9180275.0,10827356.0
The Trouble With Harry,1955-10-03,1200000.0,7000000.0,7000000.0
The Wicked Within,2013-12-31,1200000.0,0.0,0.0
Blue Like Jazz,2012-04-13,1200000.0,595018.0,595018.0
"Pink Ribbons, Inc.",2012-06-01,1200000.0,26608.0,26608.0
Saw,2004-10-29,1200000.0,55968727.0,103880027.0
The Wrong Man,1956-12-23,1200000.0,2000000.0,2000000.0
Down & Out with the Dolls,2003-03-21,1200000.0,58936.0,58936.0
Grand Theft Parsons,2004-06-18,1200000.0,0.0,0.0
Bleeding Hearts,2015-02-03,1200000.0,0.0,0.0
Extreme Movie,2008-12-31,1200000.0,0.0,81338.0
Strangers on a Train,1951-07-03,1200000.0,7000000.0,7000000.0
Que Horas Ela Volta?,2015-08-28,1200000.0,376976.0,3043309.0
Q,1982-11-19,1200000.0,255000.0,255000.0
Super Troopers,2002-02-15,1200000.0,18492362.0,23046142.0
"Il buono, il brutto, il cattivo",1967-12-29,1200000.0,6100000.0,6100000.0
Below Zero,2012-08-28,1200000.0,0.0,0.0
The Day the Earth Stood Still,2003-03-04,1200000.0,3700000.0,3700000.0
Monsoon Wedding,2002-02-22,1200000.0,13876974.0,27025600.0
Crowsnest,2012-09-07,1200000.0,0.0,0.0
But I'm a Cheerleader,2000-07-07,1200000.0,2205627.0,2509344.0
"Charge of the Light Brigade, The",1936-10-20,1200000.0,0.0,0.0
Reservoir Dogs,1992-10-23,1200000.0,2832029.0,2832029.0
Cotton Comes to Harlem,2014-09-09,1200000.0,0.0,0.0
Certifiably Jonathan,2011-02-11,1200000.0,7826.0,7826.0
Airborne,2012-09-14,1200000.0,0.0,0.0
The Blue Bird,1976-01-01,1200000.0,887000.0,887000.0
Home Run,2013-04-19,1200000.0,2859955.0,2859955.0
Gods Not Dead,2014-03-21,1150000.0,60755732.0,63777092.0
Dead Man's Shoes,2006-05-12,1125000.0,6408.0,414736.0
Waiting...,2005-10-07,1125000.0,16124543.0,18673274.0
The Offspring,1987-09-04,1100000.0,1355728.0,1355728.0
Departure,2015-12-31,1100000.0,0.0,27561.0
Wolf Creek,2005-12-25,1100000.0,16186348.0,29005064.0
The Vatican Exorcisms,2013-12-31,1100000.0,0.0,0.0
The Sleepwalker,2014-11-21,1100000.0,2636.0,2636.0
Serbuan maut,2012-03-23,1100000.0,4105123.0,9297407.0
Dead Undead The,2010-12-31,1100000.0,0.0,0.0
Sex with Strangers,2002-02-22,1100000.0,247740.0,247740.0
Silent Running,2015-04-07,1100000.0,0.0,0.0
Dracula: Pages from a Virgin's Diary,2003-05-14,1100000.0,39659.0,81371.0
Beyond the Black Rainbow,2012-05-18,1100000.0,56491.0,56491.0
Lake Mungo,2010-03-23,1100000.0,0.0,0.0
Faith Like Potatoes,2009-04-07,1100000.0,0.0,0.0
Rocket Singh: Salesman of the Year,2009-12-11,1070000.0,164649.0,5348767.0
Casablanca,1943-01-23,1039000.0,10462500.0,10462500.0
Hidden Away,2014-01-07,1000000.0,0.0,0.0
Panic,2000-12-01,1000000.0,779137.0,1425707.0
The Sisterhood of Night,2015-04-10,1000000.0,6870.0,6870.0
Truth or Die,2012-10-09,1000000.0,0.0,0.0
"Next Stop, Wonderland",1998-08-21,1000000.0,3395581.0,3465703.0
The House of the Devil,2009-10-30,1000000.0,101215.0,102812.0
Heli,2013-12-31,1000000.0,0.0,31562.0
Alone with Her,2007-01-17,1000000.0,10787.0,844377.0
The Future,2011-07-29,1000000.0,568662.0,1239174.0
Transamerica,2005-12-02,1000000.0,9015303.0,16553163.0
Jimmy and Judy,2006-09-15,1000000.0,0.0,0.0
Fear Clinic,2015-02-10,1000000.0,0.0,0.0
Shine a Light,2008-04-04,1000000.0,5505267.0,16173879.0
The Horror Network,2015-10-27,1000000.0,0.0,0.0
Creative Control,2016-03-11,1000000.0,63014.0,63014.0
Palo Alto,2014-05-09,1000000.0,767732.0,1156309.0
Rocky,1976-11-21,1000000.0,117235147.0,225000000.0
Frozen River,2008-08-01,1000000.0,2511476.0,6030129.0
Love Lisa,2002-12-30,1000000.0,213137.0,213137.0
The Party's Over,2003-10-24,1000000.0,0.0,0.0
The Jimmy Show,2002-12-13,1000000.0,703.0,703.0
Snow White: A Deadly Summer,2012-03-20,1000000.0,0.0,0.0
Bubba Ho-Tep,2003-09-19,1000000.0,1239183.0,1492895.0
Once in a Lifetime: the Extraordinary Story of the New York Cosmos,2006-07-07,1000000.0,144601.0,215559.0
Wristcutters: A Love Story,2007-10-19,1000000.0,446165.0,473769.0
Dr. No,1963-05-08,1000000.0,16067035.0,59567035.0
Cry Wolf,2005-09-16,1000000.0,10047674.0,15943081.0
The Specials,2000-09-22,1000000.0,12996.0,12996.0
Doc Holliday's Revenge,2014-12-31,1000000.0,0.0,0.0
Martha Marcy May Marlene,2011-10-21,1000000.0,2981038.0,5438911.0
Beyond the Brick: A LEGO Brickumentary,2015-07-31,1000000.0,101531.0,101531.0
In Her Line of Fire,2006-04-21,1000000.0,884.0,884.0
Luminarias,2000-05-05,1000000.0,428535.0,428535.0
Who Killed the Electric Car?,2006-06-28,1000000.0,1678874.0,1849392.0
The Pet,2015-03-10,1000000.0,0.0,0.0
Blue Valentine,2010-12-29,1000000.0,9737892.0,16566240.0
Two Girls and a Guy,1998-04-24,1000000.0,2057193.0,2315026.0
Fiza,2000-09-08,1000000.0,623791.0,1179462.0
Hits,2015-02-13,1000000.0,15156.0,15156.0
